-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1981 through 04/23/2020 
Location: Latitude  47.3929   Longitude -124.3132 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 107.92 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,PS,QV2M,T2M_RANGE,TS,T2MDEW,T2M,WS50M,WS10M,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
47.39291,-124.31319,2017,09,19,    5.83,   99.39,  0.007576,    2.32,   12.41,    9.71,   12.12,    4.57,    3.36,              7.79,              4.31,-999
47.39291,-124.31319,2017,09,20,    7.48,   99.35,  0.007053,    4.77,   12.16,    8.64,   11.65,    3.39,    2.63,              7.58,              4.76,              5.03
47.39291,-124.31319,2017,09,21,    0.35,  100.09,  0.007747,    4.60,   12.81,   10.11,   13.01,    2.25,    1.65,              7.41,              4.66,              4.91
47.39291,-124.31319,2017,09,22,    0.06,  100.45,  0.008113,    5.56,   12.88,   10.78,   13.22,    3.14,    2.14,              7.80,              3.81,              4.86
47.39291,-124.31319,2017,09,23,    0.11,  100.62,  0.008527,    3.64,   13.35,   11.64,   13.46,    2.34,    1.72,              8.58,              3.25,-999
47.39291,-124.31319,2017,09,24,    0.23,  100.80,  0.008808,    4.50,   13.82,   12.15,   13.96,    2.83,    2.06,              8.46,              3.42,              4.59
47.39291,-124.31319,2017,09,25,    4.30,  100.62,  0.009837,    2.77,   13.99,   13.82,   14.36,    3.82,    2.45,              8.88,              1.80,-999
47.39291,-124.31319,2017,09,26,    0.10,  100.79,  0.009685,    5.78,   15.17,   13.60,   15.68,    3.24,    2.14,              8.42,              3.45,              4.46
47.39291,-124.31319,2017,09,27,    0.00,  100.47,  0.009555,    7.64,   15.65,   13.29,   16.91,    4.83,    2.84,              7.48,              4.54,              4.55
47.39291,-124.31319,2017,09,28,    0.18,  100.05,  0.009810,    5.11,   15.76,   13.67,   16.57,    5.15,    2.96,              8.09,              4.00,              4.45
47.39291,-124.31319,2017,09,29,    5.69,  100.26,  0.009254,    3.27,   14.11,   12.78,   14.25,    5.11,    3.38,              8.23,              3.27,-999
47.39291,-124.31319,2017,09,30,    3.74,  100.61,  0.008053,    3.03,   13.17,   10.79,   13.23,    5.78,    4.09,              7.66,              2.80,-999
47.39291,-124.31319,2017,10,01,    0.47,  100.76,  0.007300,    2.85,   12.43,    9.34,   12.03,    5.36,    4.19,              7.15,              3.73,-999
47.39291,-124.31319,2017,10,02,    0.24,  100.91,  0.006945,    5.51,   11.94,    8.51,   12.09,    3.08,    2.25,              6.91,              4.17,              4.31
47.39291,-124.31319,2017,10,03,    0.00,  101.16,  0.006632,    7.58,   12.44,    7.80,   12.41,    3.91,    2.77,              6.81,              4.27,              4.27
47.39291,-124.31319,2017,10,04,    0.00,  100.84,  0.006648,    6.39,   12.71,    7.55,   13.67,    2.19,    1.70,              6.98,              4.17,              4.24
47.39291,-124.31319,2017,10,05,    0.02,  100.85,  0.007522,    6.10,   12.48,    9.68,   12.88,    2.90,    2.21,              6.77,              4.13,              4.18
47.39291,-124.31319,2017,10,06,    3.97,  100.45,  0.008210,    4.86,   12.39,   10.91,   12.70,    5.86,    4.24,              7.99,              2.16,-999
47.39291,-124.31319,2017,10,07,    3.54,  100.31,  0.007357,    1.66,   12.13,    9.42,   11.99,    7.34,    5.48,              7.51,              3.23,-999
47.39291,-124.31319,2017,10,08,    0.18,  101.14,  0.006903,    4.40,   11.98,    8.59,   11.58,    3.90,    2.96,              6.84,              3.93,              3.99
47.39291,-124.31319,2017,10,09,    0.04,  100.90,  0.006901,    4.89,   11.78,    8.53,   11.49,    2.55,    2.04,              7.69,              3.52,-999
47.39291,-124.31319,2017,10,10,    1.51,  100.08,  0.006381,    2.74,   10.90,    7.22,   10.08,    5.95,    4.50,              7.44,              3.50,-999
47.39291,-124.31319,2017,10,11,    1.61,  100.36,  0.006000,    2.99,   10.40,    6.44,    9.56,    4.19,    3.15,              7.21,              3.56,              3.81
47.39291,-124.31319,2017,10,12,    7.85,  100.41,  0.006328,    1.96,   10.33,    7.22,    9.11,    3.90,    2.93,              7.61,              2.79,-999
47.39291,-124.31319,2017,10,13,    0.25,  101.05,  0.005412,    3.26,    9.60,    5.03,    9.59,    5.86,    4.53,              6.81,              3.64,              3.75
47.39291,-124.31319,2017,10,14,    0.95,  101.80,  0.006001,    2.61,    9.05,    6.54,    8.91,    3.93,    3.21,              8.28,              1.77,-999
47.39291,-124.31319,2017,10,15,    0.12,  101.31,  0.006970,    5.00,   10.31,    8.67,   10.42,    3.02,    2.21,              7.61,              3.21,              3.47
47.39291,-124.31319,2017,10,16,    1.66,  100.86,  0.007605,    3.79,   10.39,    9.92,   10.88,    4.28,    3.13,              8.61,              1.10,-999
47.39291,-124.31319,2017,10,17,   12.19,  100.45,  0.007119,    3.63,   10.77,    8.78,   11.21,    6.57,    4.82,              7.53,              3.20,              3.47
47.39291,-124.31319,2017,10,18,   72.81,   99.29,  0.008311,    4.79,   11.31,   10.95,   11.72,   10.27,    7.33,              8.34,              0.39,-999
47.39291,-124.31319,2017,10,19,   20.52,   98.64,  0.007867,    2.58,   10.96,   10.15,   11.21,    6.56,    4.60,              7.90,              0.90,-999
47.39291,-124.31319,2017,10,20,    9.98,   99.42,  0.006453,    1.53,    9.76,    7.34,    9.55,    6.11,    4.54,              7.40,              2.49,-999
47.39291,-124.31319,2017,10,21,   70.63,   99.11,  0.008250,    5.23,   10.94,   10.77,   11.32,    9.78,    6.99,              8.31,              0.46,-999
47.39291,-124.31319,2017,10,22,    3.01,  100.81,  0.007776,    2.82,   11.00,   10.30,   11.68,    6.41,    4.01,              7.37,              2.40,-999
47.39291,-124.31319,2017,10,23,    0.29,  102.15,  0.007561,    5.15,   10.98,   10.04,   11.51,    4.41,    3.02,              8.22,              2.19,-999
47.39291,-124.31319,2017,10,24,    0.01,  101.52,  0.007326,    6.88,   11.44,    9.44,   13.16,    3.29,    2.22,              6.93,              3.03,              3.06
47.39291,-124.31319,2017,10,25,    2.37,  100.83,  0.007422,    4.31,   10.35,    9.55,   10.81,    4.58,    3.31,              7.69,              2.28,              2.94
47.39291,-124.31319,2017,10,26,    0.27,  101.00,  0.006896,    6.69,   10.69,    8.48,   10.52,    4.52,    3.04,              7.11,              2.87,              2.91
47.39291,-124.31319,2017,10,27,    0.00,  100.70,  0.007216,    7.69,   11.81,    9.03,   12.71,    4.68,    2.93,              7.04,              2.89,              2.89
47.39291,-124.31319,2017,10,28,    0.18,  100.33,  0.007409,    4.46,   11.35,    9.38,   12.84,    3.57,    2.29,              7.44,              2.76,              2.81
47.39291,-124.31319,2017,10,29,    0.49,  100.43,  0.007604,    4.84,   11.09,    9.85,   11.28,    3.42,    2.36,              8.13,              2.09,              2.72
47.39291,-124.31319,2017,10,30,    0.00,  100.88,  0.006110,    5.11,   10.37,    6.61,   10.92,    4.39,    2.94,              6.69,              2.67,              2.81
47.39291,-124.31319,2017,10,31,    0.30,  100.34,  0.006583,    4.29,   10.05,    7.37,   10.54,    3.11,    2.43,              7.66,              2.20,              2.60
47.39291,-124.31319,2017,11,01,    1.41,   99.69,  0.006622,    2.05,   10.55,    7.77,   10.34,    7.44,    5.63,              7.71,              1.94,-999
47.39291,-124.31319,2017,11,02,   11.07,   99.19,  0.005789,    2.87,    9.08,    5.70,    7.96,    6.85,    5.31,              7.54,              1.48,-999
47.39291,-124.31319,2017,11,03,    4.03,   99.98,  0.004617,    2.86,    7.09,    2.57,    4.74,    3.24,    2.63,              6.91,              2.21,              2.58
47.39291,-124.31319,2017,11,04,   12.52,   99.90,  0.004888,    4.09,    7.01,    3.16,    5.09,    3.28,    2.66,              7.58,              0.97,-999
47.39291,-124.31319,2017,11,05,    4.21,   99.86,  0.004535,    4.14,    6.57,    2.18,    4.71,    3.59,    2.92,              7.10,              2.00,              2.49
47.39291,-124.31319,2017,11,06,    0.87,  100.95,  0.004441,    4.79,    6.41,    2.00,    4.39,    5.59,    4.40,              6.49,              2.36,              2.47
47.39291,-124.31319,2017,11,07,    0.06,  100.46,  0.004549,    2.79,    7.27,    2.43,    5.64,    9.06,    7.18,              7.50,              1.05,-999
47.39291,-124.31319,2017,11,08,    9.50,   99.30,  0.005606,    1.40,    8.27,    5.26,    7.26,   10.24,    8.08,              7.87,              0.24,-999
47.39291,-124.31319,2017,11,09,   10.84,   99.20,  0.006655,    2.81,    9.04,    7.70,    8.82,    6.98,    5.18,              7.58,              1.48,-999
47.39291,-124.31319,2017,11,10,    0.69,   99.85,  0.006455,    4.08,    8.79,    7.35,    8.53,    3.27,    2.47,              7.13,              2.12,              2.24
47.39291,-124.31319,2017,11,11,   17.60,   99.96,  0.006960,    3.83,    9.47,    8.48,    9.30,    7.51,    5.55,              7.74,              0.72,-999
47.39291,-124.31319,2017,11,12,   55.45,   99.56,  0.007624,    1.37,   10.21,    9.82,   10.49,    7.79,    5.41,              7.72,              0.50,-999
47.39291,-124.31319,2017,11,13,   34.65,   99.01,  0.006448,    2.60,    9.70,    7.24,    9.78,   13.87,   10.38,              7.55,              0.86,-999
47.39291,-124.31319,2017,11,14,   49.40,   99.60,  0.006686,    1.35,    9.38,    7.87,    9.24,   12.74,    9.55,              7.67,              0.34,-999
47.39291,-124.31319,2017,11,15,   19.43,   98.80,  0.006123,    3.48,    9.15,    6.49,    8.71,    7.03,    5.32,              7.42,              1.03,-999
47.39291,-124.31319,2017,11,16,   10.47,   98.95,  0.005631,    0.77,    8.24,    5.33,    7.22,    5.28,    3.96,              7.11,              1.23,-999
47.39291,-124.31319,2017,11,17,    2.99,  100.46,  0.005483,    2.08,    8.36,    5.14,    7.57,    5.60,    4.11,              7.24,              1.61,-999
47.39291,-124.31319,2017,11,18,    2.40,  100.80,  0.006225,    1.51,    9.03,    7.02,    8.51,    6.80,    5.24,              7.81,              1.32,-999
47.39291,-124.31319,2017,11,19,   47.78,   99.39,  0.006788,    2.76,    9.23,    7.99,    8.87,   10.70,    8.10,              8.09,              0.29,-999
47.39291,-124.31319,2017,11,20,    6.72,   99.49,  0.005605,    2.99,    8.75,    5.21,    8.17,    4.44,    3.43,              6.93,              1.86,              1.96
47.39291,-124.31319,2017,11,21,   57.37,   99.67,  0.007790,    6.83,   10.48,    9.86,   10.79,   10.58,    7.59,              8.32,              0.32,-999
47.39291,-124.31319,2017,11,22,   29.25,   99.82,  0.009241,    1.66,   12.30,   12.76,   13.17,    9.99,    6.63,              8.31,              0.48,-999
47.39291,-124.31319,2017,11,23,   17.37,   99.81,  0.007369,    3.30,   10.53,    9.27,   10.66,    6.70,    4.70,              7.41,              1.60,              1.79
47.39291,-124.31319,2017,11,24,    4.88,  100.28,  0.006639,    1.37,    9.56,    7.88,    9.43,    7.85,    5.90,              7.89,              0.53,-999
47.39291,-124.31319,2017,11,25,   13.12,   99.59,  0.006483,    3.25,    9.27,    7.41,    8.76,    8.47,    6.57,              8.04,              0.50,-999
47.39291,-124.31319,2017,11,26,   18.75,   98.89,  0.006780,    4.79,    9.73,    7.82,    9.76,    8.47,    6.18,              7.64,              0.64,-999
47.39291,-124.31319,2017,11,27,    1.48,  100.32,  0.005537,    2.73,    8.51,    5.25,    8.12,    5.87,    4.35,              7.35,              1.40,-999
47.39291,-124.31319,2017,11,28,   17.67,  100.29,  0.005926,    1.61,    8.53,    6.20,    7.62,    6.30,    4.84,              7.38,              0.60,-999
47.39291,-124.31319,2017,11,29,    2.08,  101.27,  0.006211,    2.00,    9.00,    7.05,    8.68,    5.86,    4.40,              7.51,              0.56,-999
47.39291,-124.31319,2017,11,30,   15.67,  100.53,  0.005826,    2.40,    7.90,    6.01,    7.27,    5.17,    4.07,              7.51,              1.25,-999
47.39291,-124.31319,2017,12,01,   18.84,  100.21,  0.006065,    1.52,    8.34,    6.51,    8.01,    6.73,    5.04,              7.63,              0.72,-999
47.39291,-124.31319,2017,12,02,   11.47,   99.82,  0.005693,    1.51,    8.00,    5.57,    7.11,    4.27,    3.14,              7.17,              0.94,-999
47.39291,-124.31319,2017,12,03,    0.52,  100.86,  0.004718,    2.47,    6.79,    3.01,    6.27,    4.90,    3.84,              6.68,              1.51,-999
47.39291,-124.31319,2017,12,04,    0.09,  102.06,  0.004317,    3.18,    5.89,    1.95,    5.58,    2.21,    1.84,              6.91,              1.20,-999
47.39291,-124.31319,2017,12,05,    0.01,  102.20,  0.004420,    4.46,    6.21,    2.25,    5.00,    4.28,    3.26,              6.79,              1.51,              1.55
47.39291,-124.31319,2017,12,06,    0.00,  102.13,  0.005125,    5.30,    7.86,    4.31,    7.43,    6.63,    4.91,              6.28,              1.57,              1.58
47.39291,-124.31319,2017,12,07,    0.00,  101.85,  0.004928,    4.69,    7.70,    3.69,    7.47,    7.06,    5.19,              6.17,              1.59,              1.62
47.39291,-124.31319,2017,12,08,    0.00,  101.71,  0.004675,    4.28,    7.03,    2.90,    6.28,    6.62,    5.08,              6.50,              1.45,              1.58
47.39291,-124.31319,2017,12,09,    0.00,  101.51,  0.004747,    4.11,    7.38,    3.16,    6.68,    7.29,    5.61,              7.06,              1.33,-999
47.39291,-124.31319,2017,12,10,    0.00,  101.43,  0.004867,    4.36,    7.26,    3.41,    7.01,    5.66,    4.35,              6.83,              1.37,-999
47.39291,-124.31319,2017,12,11,    0.08,  101.35,  0.004419,    4.61,    6.49,    2.04,    5.94,    6.74,    5.24,              6.58,              1.47,              1.54
47.39291,-124.31319,2017,12,12,    0.11,  101.66,  0.004958,    3.20,    7.17,    3.66,    7.20,    2.78,    2.24,              7.96,              0.99,-999
47.39291,-124.31319,2017,12,13,    0.00,  101.53,  0.005350,    3.17,    6.63,    4.85,    6.65,    3.55,    2.51,              7.08,              1.12,-999
47.39291,-124.31319,2017,12,14,    0.05,  101.24,  0.005129,    3.66,    6.71,    4.24,    7.41,    3.43,    2.62,              7.21,              1.06,-999
47.39291,-124.31319,2017,12,15,    1.96,  101.02,  0.005479,    3.24,    7.08,    5.13,    7.03,    5.75,    4.28,              7.22,              1.04,-999
47.39291,-124.31319,2017,12,16,    4.42,  101.20,  0.005638,    1.07,    7.54,    5.62,    7.12,    4.89,    3.76,              7.95,              0.66,-999
47.39291,-124.31319,2017,12,17,   19.97,  100.43,  0.007151,    2.32,    9.05,    9.00,    9.32,    7.36,    5.23,              8.07,              0.38,-999
47.39291,-124.31319,2017,12,18,   16.96,  100.45,  0.006091,    5.34,    8.07,    6.59,    7.47,    4.16,    3.11,              7.94,              0.57,-999
47.39291,-124.31319,2017,12,19,   42.87,   98.97,  0.005575,    4.29,    7.34,    5.00,    6.64,    8.01,    6.07,              7.47,              0.78,-999
47.39291,-124.31319,2017,12,20,    0.35,  100.89,  0.003754,    2.95,    5.29,   -0.28,    4.95,    3.88,    3.05,              5.85,              1.47,              1.49
47.39291,-124.31319,2017,12,21,    1.57,  101.42,  0.004357,    2.88,    5.17,    1.84,    4.57,    3.28,    2.60,              7.43,              0.58,-999
47.39291,-124.31319,2017,12,22,    3.70,  100.98,  0.004686,    4.22,    5.88,    2.85,    4.52,    3.44,    2.66,              7.48,              0.70,-999
47.39291,-124.31319,2017,12,23,    0.05,  101.51,  0.003213,    3.35,    4.45,   -2.25,    1.99,    6.65,    5.25,              6.08,              1.49,              1.51
47.39291,-124.31319,2017,12,24,    6.98,  100.90,  0.003709,    0.74,    4.86,   -0.41,    2.19,    6.45,    5.14,              7.73,              0.26,-999
47.39291,-124.31319,2017,12,25,    0.79,  101.14,  0.004160,    3.03,    4.57,    1.28,    3.05,    2.72,    2.17,              7.44,              0.95,-999
47.39291,-124.31319,2017,12,26,    0.28,  101.18,  0.003981,    2.09,    4.27,    0.70,    2.27,    4.59,    3.61,              7.38,              0.52,-999
47.39291,-124.31319,2017,12,27,    0.81,  100.99,  0.004474,    3.05,    4.97,    2.20,    3.27,    4.09,    3.31,              7.31,              0.85,-999
47.39291,-124.31319,2017,12,28,   30.22,  100.34,  0.005933,    2.01,    6.52,    6.12,    6.68,    5.62,    4.11,              7.96,              0.31,-999
47.39291,-124.31319,2017,12,29,   36.58,   99.63,  0.006339,    3.78,    7.31,    7.00,    7.81,    7.10,    5.19,              7.55,              0.14,-999
47.39291,-124.31319,2017,12,30,    3.15,  100.91,  0.005028,    3.80,    6.43,    3.97,    6.34,    5.68,    4.23,              6.87,              1.05,-999
47.39291,-124.31319,2017,12,31,    0.12,  100.94,  0.004554,    3.23,    5.43,    2.57,    4.23,    5.22,    4.08,              6.77,              1.16,-999
47.39291,-124.31319,2018,01,01,    0.01,  101.35,  0.004354,    3.38,    5.42,    1.87,    4.90,    4.36,    3.42,              6.77,              1.43,              1.46
47.39291,-124.31319,2018,01,02,    0.08,  101.21,  0.004552,    2.16,    5.97,    2.63,    5.78,    4.67,    3.53,              7.32,              0.54,-999
47.39291,-124.31319,2018,01,03,    0.00,  100.56,  0.005272,    4.32,    6.68,    4.60,    7.10,    4.72,    3.33,              7.03,              1.46,              1.48
47.39291,-124.31319,2018,01,04,   14.10,  100.11,  0.005454,    2.16,    7.28,    5.01,    7.12,    7.26,    5.52,              8.12,              0.52,-999
47.39291,-124.31319,2018,01,05,   22.45,  100.06,  0.006494,    1.41,    8.27,    7.52,    8.34,    6.68,    4.95,              7.92,              0.36,-999
